,_id,FIRST,LAST,ADDRESS,CITY,STATE,ZIP,LASTSENDDATE,LASTREPLY,RESPONSECATEGORY
47566,62fa919b39fe7a3ec974c105,Calvin,Guthrie,4497 Ethel Dr,Melbourne, FL,32904.0,2019-12-13 12:30:08+00:00,2020-09-08 12:04:24,NEGATIVE
50552,62fa919b39fe7a3ec974ccaf,Samuel,Kramer,8099 8th Blvd,Oshkosh, WI,54901.0,2019-08-18 11:58:29+00:00,2020-09-08 12:14:00,NEGATIVE
51098,62fa919b39fe7a3ec974ced1,Marion,Kramer,7371 Faith Cv,West Palm Beach, FL,33404.0,2020-01-21 16:53:26+00:00,2020-09-08 13:00:17,NEGATIVE
33816,62fa919b39fe7a3ec9748b4f,Candy,Harvey,7763 N 3rd St,Phillipsburg, NJ,8865.0,2019-12-14 06:42:25+00:00,2020-09-08 14:21:00,NEGATIVE
7355,62fa919b39fe7a3ec97423f2,Caroline,Guthrie,3525 2nd Ave,,,,2020-07-29 14:58:08+00:00,2020-09-08 15:25:51,DONOTCONTACT
51802,62fa919b39fe7a3ec974d191,Sara,Proctor,9577 N Second Cv,Enfield, CT,6082.0,2020-01-25 17:50:41+00:00,2020-09-08 15:36:38,DONOTCONTACT
85286,62fa919b39fe7a3ec975545d,Dianna,Stone,7054 Burbank Ln,Lewis Center, OH,43035.0,2020-07-02 06:58:10+00:00,2020-09-08 15:45:07,DONOTCONTACT
19160,62fa919b39fe7a3ec974520f,Terry,Terry,9105 W Crystal Ave,Conyers, GA,30012.0,2020-08-26 11:29:11+00:00,2020-09-08 16:27:08,DONOTCONTACT
39507,62fa919b39fe7a3ec974a18a,Jamie,Alexander,397 Glendale Ave,Pearl, MS,39208.0,2020-08-31 00:31:53+00:00,2020-09-08 17:01:26,DONOTCONTACT
54430,62fa919b39fe7a3ec974dbd5,Rene,Benton,2844 3rd Dr,Oshkosh, WI,54901.0,2019-07-30 22:19:55+00:00,2020-09-08 17:47:20,UNSURE
53327,62fa919b39fe7a3ec974d786,Christi,French,1881 Ethel Rd,New Albany, IN,47150.0,2019-09-09 06:58:24+00:00,2020-09-08 18:27:25,NEGATIVE
46081,62fa919b39fe7a3ec974bb38,Calvin,Proctor,8677 N Seaside Cv,Miami Gardens, FL,33056.0,2020-07-25 19:57:19+00:00,2020-09-08 19:12:57,UNSURE
68712,62fa919b39fe7a3ec975139f,Krystal,Dwyer,6313 N Glen St,Madisonville, KY,42431.0,2019-05-22 21:11:27+00:00,2020-09-08 19:23:46,DONOTCONTACT
36360,62fa919b39fe7a3ec974953f,Juan,Wade,9599 Ethel St,Stillwater, MN,55082.0,2020-07-05 08:54:38+00:00,2020-09-08 20:30:57,DONOTCONTACT
78993,62fa919b39fe7a3ec9753bc8,Candy,Proctor,3494 W Glen Blvd,Madisonville, KY,42431.0,2020-05-07 06:56:11+00:00,2020-09-08 21:53:48,NEGATIVE
22891,62fa919b39fe7a3ec97460a2,,Ball,8475 S Olsonvill Blvd,Camas, WA,98607.0,2020-08-21 23:47:48+00:00,2020-09-08 22:47:55,NEGATIVE
33558,62fa919b39fe7a3ec9748a4d,Herman,Robbins,9588  Ave,Kalamazoo, MI,49009.0,2020-01-06 17:50:17+00:00,2020-09-08 23:24:32,NEGATIVE
19336,62fa919b39fe7a3ec97452bf,Juan,Case,4980 W Daniel Ln,Phillipsburg, NJ,8865.0,2020-05-29 17:11:55+00:00,2020-09-09 00:06:04,NEGATIVE
99430,62fa919b39fe7a3ec9758b9d,Lindsey,Morton,1725 12th Rd,Conyers, GA,30012.0,2020-02-25 10:39:00+00:00,2020-09-09 02:58:10,DONOTCONTACT
4994,62fa919b39fe7a3ec9741ab9,Chris,Farrell,2360 E Ethel St,Melbourne, FL,32904.0,2020-09-01 16:11:33+00:00,2020-09-09 03:21:58,UNSURE
92966,62fa919b39fe7a3ec975725d,Irene,Andrade,1285 Shelby Cv,West Fargo, ND,58078.0,2020-02-11 02:53:32+00:00,2020-09-09 03:49:08,DONOTCONTACT
40573,62fa919b39fe7a3ec974a5b4,Susana,Cahill,4807  Cv,Camas, WA,98607.0,2019-07-28 04:55:45+00:00,2020-09-09 03:50:54,NEGATIVE
40100,62fa919b39fe7a3ec974a3db,Robyn,Wolfe,517 Seaside St,Camp Hill, PA,17011.0,2020-02-13 19:55:34+00:00,2020-09-09 04:01:55,DONOTCONTACT
50346,62fa919b39fe7a3ec974cbe1,,Craig,2005 8th Ln,Clearwater, FL,33756.0,2019-11-16 14:02:21+00:00,2020-09-09 04:15:12,NEGATIVE
33026,62fa919b39fe7a3ec9748839,Samuel,Harvey,2604 Pratt Rd,New Philadelphia, OH,44663.0,2020-07-20 01:34:09+00:00,2020-09-09 04:16:41,DONOTCONTACT
39158,62fa919b39fe7a3ec974a02d,Rene,Proctor,1100 Faith Cv,Rocky Mount, NC,27804.0,2019-06-28 22:11:06+00:00,2020-09-09 05:35:56,UNSURE
3764,62fa919b39fe7a3ec97415eb,Samuel,Ayers,4529 S Glen Dr,Moorhead, MN,56560.0,2020-04-19 12:36:08+00:00,2020-09-09 05:57:01,UNSURE
52798,62fa919b39fe7a3ec974d575,Clarence,Ball,5189 Sunny Ave,Moorhead, MN,56560.0,2020-04-20 21:18:38+00:00,2020-09-09 06:00:07,NEGATIVE
8347,62fa919b39fe7a3ec97427d2,Todd,Roberts,2639 Eighth Dr,Oshkosh, WI,54901.0,2020-03-21 11:19:56+00:00,2020-09-09 06:26:29,UNSURE
21478,62fa919b39fe7a3ec9745b1d,Susana,Proctor,9590 N Glenn Ave,Clearwater, FL,33756.0,2020-08-19 19:49:26+00:00,2020-09-09 06:34:03,UNSURE
21174,62fa919b39fe7a3ec97459ed,Maria,Terry,3455 N  Rd,Anaheim, CA,92806.0,2020-07-15 15:18:53+00:00,2020-09-09 06:40:22,DONOTCONTACT
31613,62fa919b39fe7a3ec97482b4,Candy,Guthrie,9627 S 1st Cv,Ossining, NY,10562.0,2020-02-28 01:29:20+00:00,2020-09-09 08:52:10,DONOTCONTACT
36315,62fa919b39fe7a3ec9749512,Rich,Harvey,3212 Lois Blvd,Quakertown, PA,18951.0,2019-09-10 22:13:37+00:00,2020-09-09 10:04:49,UNSURE
34518,62fa919b39fe7a3ec9748e0d,Scott,Powers,9355 Olsonvill Ln,Elizabeth City, NC,27909.0,2019-03-24 01:08:20+00:00,2020-09-09 10:19:36,DONOTCONTACT
23708,62fa919b39fe7a3ec97463d3,Kristina,Cassidy,7216 Ethel Dr,Phillipsburg, NJ,8865.0,2019-04-10 01:33:53+00:00,2020-09-09 11:59:14,NEGATIVE
35431,62fa919b39fe7a3ec974919e,Shane,Carver,9239 Sleepy Ln,Rocky Mount, NC,27804.0,2019-06-23 17:36:57+00:00,2020-09-09 13:06:23,NEGATIVE
62020,62fa919b39fe7a3ec974f97b,Verna,Benton,4773 Fourth Rd,Gastonia, NC,28052.0,2020-02-20 13:20:25+00:00,2020-09-09 14:58:14,DONOTCONTACT
12959,62fa919b39fe7a3ec97439d6,Samuel,Watson,6689 N Daniel Rd,Madison, AL,35758.0,2020-02-24 11:35:42+00:00,2020-09-09 17:06:36,UNSURE
50458,62fa919b39fe7a3ec974cc51,Deborah,Jacobs,6337 Second St,Rocky Mount, NC,27804.0,2020-03-10 21:50:12+00:00,2020-09-09 17:28:55,UNSURE
39812,62fa919b39fe7a3ec974a2bb,Marion,Suarez,1128 E Maple Rd,Lewis Center, OH,43035.0,2019-10-27 23:28:29+00:00,2020-09-09 17:42:52,DONOTCONTACT
47171,62fa919b39fe7a3ec974bf7a,Rich,Cahill,6734 W Glen Rd,West Palm Beach, FL,33404.0,2020-02-15 16:06:59+00:00,2020-09-09 18:02:57,NEGATIVE
37524,62fa919b39fe7a3ec97499cb,Candy,Lake,2891 3rd Ln,Richardson, TX,75080.0,2019-10-27 21:08:16+00:00,2020-09-09 18:02:57,NEGATIVE
59066,62fa919b39fe7a3ec974edf1,Kristina,Case,2571 Third St,Moorhead, MN,56560.0,2020-01-11 15:21:02+00:00,2020-09-09 18:30:02,NEGATIVE
39771,62fa919b39fe7a3ec974a292,Young,Moody,4721 W Purchase Dr,Mchenry, IL,60050.0,2020-08-15 19:59:25+00:00,2020-09-09 18:49:32,DONOTCONTACT
9835,62fa919b39fe7a3ec9742da2,Jan,Hutchinson,5458 Daniel Blvd,Media, PA,19063.0,2019-12-20 14:00:02+00:00,2020-09-09 19:57:34,UNSURE
18996,62fa919b39fe7a3ec974516b,Hope,Conley,5872 W Main Blvd,Schenectady, NY,12302.0,2020-06-22 15:50:38+00:00,2020-09-09 20:36:28,NEGATIVE
66791,62fa919b39fe7a3ec9750c1e,Adriana,Wolfe,8603 8th Ln,,,,2020-05-11 07:37:20+00:00,2020-09-09 21:26:07,UNSURE
88079,62fa919b39fe7a3ec9755f46,Leanne,Roberts,1468 W Fourth Dr,Rocky Mount, NC,27804.0,2020-08-18 11:17:56+00:00,2020-09-09 22:12:13,NEGATIVE
84656,62fa919b39fe7a3ec97551e7,Irene,Schneider,3578 Glen Dr,Westmont, IL,60559.0,2019-11-26 12:41:34+00:00,2020-09-09 22:13:00,NEGATIVE
66195,62fa919b39fe7a3ec97509ca,Lindsey,Strickland,5663 E 12th Blvd,Pearl, MS,39208.0,2020-04-16 20:26:36+00:00,2020-09-09 23:08:49,UNSURE
38847,62fa919b39fe7a3ec9749ef6,Robyn,Stewart,2293 47th Rd,New Albany, IN,47150.0,2019-09-10 15:55:41+00:00,2020-09-09 23:26:09,UNSURE
54969,62fa919b39fe7a3ec974ddf0,Calvin,Robbins,3878 E 47th Cv,Mechanicsville, VA,23111.0,2020-06-03 06:05:56+00:00,2020-09-10 00:12:33,DONOTCONTACT
46779,62fa919b39fe7a3ec974bdf2,Jamie,Terry,1821 S Third Rd,Moorhead, MN,56560.0,2020-08-05 10:14:25+00:00,2020-09-10 00:56:00,NEGATIVE
83379,62fa919b39fe7a3ec9754cea,Calvin,Craig,5081 W Cherry Ave,Clearwater, FL,33756.0,2020-05-19 17:44:05+00:00,2020-09-10 01:22:27,NEGATIVE
58152,62fa919b39fe7a3ec974ea5f,Rich,Stewart,5444 Burbank Cv,Oshkosh, WI,54901.0,2020-03-29 03:45:28+00:00,2020-09-10 01:37:55,NEGATIVE
27842,62fa919b39fe7a3ec97473f9,Jordan,Morton,8246 Olsonvill Ln,Delaware, OH,43015.0,2019-05-17 08:10:44+00:00,2020-09-10 02:03:41,NEGATIVE
94064,62fa919b39fe7a3ec97576a7,Christi,Morton,7235 N Sleepy Rd,Hixson, TN,37343.0,2019-04-26 20:48:29+00:00,2020-09-10 02:06:03,NEGATIVE
87112,62fa919b39fe7a3ec9755b7f,Verna,Wade,2414 8th St,Marion, NC,28752.0,2019-08-31 14:13:49+00:00,2020-09-10 02:11:03,DONOTCONTACT
36936,62fa919b39fe7a3ec974977f,Christi,Guthrie,5202 S Faith Ln,Conyers, GA,30012.0,2019-01-18 20:42:57+00:00,2020-09-10 03:43:30,DONOTCONTACT
72746,62fa919b39fe7a3ec9752361,Cristina,Ball,8588 E Sharp Cv,Lewis Center, OH,43035.0,2019-12-20 04:12:05+00:00,2020-09-10 03:59:23,UNSURE
17226,62fa919b39fe7a3ec9744a81,Gale,Moody,7563 S Purchase Ln,Marion, NC,28752.0,2019-05-29 02:59:10+00:00,2020-09-10 04:18:11,NEGATIVE
53669,62fa919b39fe7a3ec974d8dc,Verna,Ball,7513 Olsonvill Rd,West Fargo, ND,58078.0,2020-07-19 18:09:03+00:00,2020-09-10 04:44:37,NEGATIVE
97669,62fa919b39fe7a3ec97584bc,Gale,Bassett,1799 S Martin Luther King St,Ottawa, IL,61350.0,2019-09-18 17:33:01+00:00,2020-09-10 05:34:15,NEGATIVE
6900,62fa919b39fe7a3ec974222b,Sara,Pollard,1688 12th St,Anaheim, CA,92806.0,2019-08-11 14:34:53+00:00,2020-09-10 05:54:36,DONOTCONTACT
39909,62fa919b39fe7a3ec974a31c,Deborah,Bowers,968 S Burbank Blvd,Camas, WA,98607.0,2019-02-28 00:22:07+00:00,2020-09-10 07:10:27,NEGATIVE
54723,62fa919b39fe7a3ec974dcfa,Todd,Stone,9353 S Shelby Ln,Mchenry, IL,60050.0,2019-03-18 20:39:39+00:00,2020-09-10 07:45:26,UNSURE
1362,62fa919b39fe7a3ec9740c89,Caroline,Guthrie,1587 Faith Rd,Madisonville, KY,42431.0,2020-02-10 08:10:13+00:00,2020-09-10 07:56:42,NEGATIVE
30837,62fa919b39fe7a3ec9747fac,Rolando,Kramer,2658 47th St,Mahwah, NJ,7430.0,2019-12-19 23:22:34+00:00,2020-09-10 08:58:57,DONOTCONTACT
30249,62fa919b39fe7a3ec9747d60,Mayra,Guthrie,3697 E Sunny Dr,Madison, AL,35758.0,2019-12-17 16:55:07+00:00,2020-09-10 10:06:55,NEGATIVE
53628,62fa919b39fe7a3ec974d8b3,Robyn,Cahill,4632 E 4th St,Mahwah, NJ,7430.0,2019-04-11 21:33:30+00:00,2020-09-10 11:07:28,NEGATIVE
57657,62fa919b39fe7a3ec974e870,Mayra,French,6870 N Pratt Ln,Hixson, TN,37343.0,2020-01-09 19:10:17+00:00,2020-09-10 11:07:37,NEGATIVE
78819,62fa919b39fe7a3ec9753b1a,Adriana,Ayers,2259 N 12th Ln,Moorhead, MN,56560.0,2019-06-29 10:26:36+00:00,2020-09-10 11:50:36,UNSURE
29568,62fa919b39fe7a3ec9747ab7,Clarence,Schneider,7713 S Olsonvill Ave,Paterson, NJ,7501.0,2020-07-24 13:42:14+00:00,2020-09-10 12:38:38,UNSURE
67951,62fa919b39fe7a3ec97510a6,Candy,Ball,1024 N 12th St,Westmont, IL,60559.0,2020-08-02 03:41:52+00:00,2020-09-10 12:48:41,UNSURE
48964,62fa919b39fe7a3ec974c67b,Young,,8627 Sunny St,Lewis Center, OH,43035.0,2020-06-22 04:44:34+00:00,2020-09-10 13:46:53,DONOTCONTACT
99223,62fa919b39fe7a3ec9758ace,Krystal,Morton,1066 Main Rd,Westmont, IL,60559.0,2019-01-16 01:29:08+00:00,2020-09-10 14:07:07,NEGATIVE
90700,62fa919b39fe7a3ec9756983,Juan,Phillips,6771 1st Dr,Seattle, WA,98144.0,2020-09-04 19:33:28+00:00,2020-09-10 16:21:18,NEGATIVE
8932,62fa919b39fe7a3ec9742a1b,Juana,Sheppard,8135 W Faith Ave,Moorhead, MN,56560.0,2019-04-29 14:07:43+00:00,2020-09-10 16:25:08,NEGATIVE
92670,62fa919b39fe7a3ec9757135,Susana,Powers,4479 N Pratt Ln,Paterson, NJ,7501.0,2019-09-11 10:23:50+00:00,2020-09-10 16:41:48,NEGATIVE
44463,62fa919b39fe7a3ec974b4e6,Sara,Carver,6266 N Seaside Ln,Rocky Mount, NC,27804.0,2020-07-11 22:58:29+00:00,2020-09-10 17:43:55,DONOTCONTACT
76148,62fa919b39fe7a3ec97530ab,Rene,Donovan,2810 Samuel Ln,Pearl, MS,39208.0,2019-11-16 00:40:03+00:00,2020-09-10 18:27:02,UNSURE
17678,62fa919b39fe7a3ec9744c45,Jessica,Jensen,6110 Cherry Ave,Madisonville, KY,42431.0,2020-08-28 07:41:43+00:00,2020-09-10 18:32:33,DONOTCONTACT
21177,62fa919b39fe7a3ec97459f0,Caroline,Hutchinson,7155 Pratt Ave,Enfield, CT,6082.0,2019-07-29 17:32:50+00:00,2020-09-10 18:59:15,DONOTCONTACT
71270,62fa919b39fe7a3ec9751d9d,,Watson,3037 Olsonvill Ln,Westport, CT,6880.0,2020-06-24 15:38:15+00:00,2020-09-10 19:44:26,UNSURE
58192,62fa919b39fe7a3ec974ea87,Todd,Schneider,1925 Maple Ln,Kalamazoo, MI,49009.0,2020-05-29 16:20:05+00:00,2020-09-10 20:34:45,DONOTCONTACT
66508,62fa919b39fe7a3ec9750b03,Young,Conley,4348 E Daniel St,Garfield, NJ,7026.0,2020-02-17 11:33:27+00:00,2020-09-10 20:35:07,NEGATIVE
44147,62fa919b39fe7a3ec974b3aa,Lois,Rowe,6141 W Oak Blvd,Melbourne, FL,32904.0,2020-05-23 21:18:48+00:00,2020-09-10 21:10:15,NEGATIVE
42158,62fa919b39fe7a3ec974abe5,Gale,Cassidy,5067 1st Ln,Mahwah, NJ,7430.0,2020-04-04 00:12:08+00:00,2020-09-10 21:20:42,NEGATIVE
81226,62fa919b39fe7a3ec9754481,Dora,Terrell,7583 Sunny Rd,Phillipsburg, NJ,8865.0,2019-06-08 07:54:53+00:00,2020-09-10 22:40:22,NEGATIVE
6245,62fa919b39fe7a3ec9741f9c,Caroline,Donovan,2760 3rd Rd,,,,2020-07-17 14:56:08+00:00,2020-09-11 00:39:05,UNSURE
53399,62fa919b39fe7a3ec974d7ce,Jordan,Hinton,848 Glenn Rd,Phillipsburg, NJ,8865.0,2020-01-11 08:49:07+00:00,2020-09-11 00:49:43,NEGATIVE
48595,62fa919b39fe7a3ec974c50a,Scott,Harvey,8508 Seaside Blvd,Millington, TN,38053.0,2020-06-27 20:56:46+00:00,2020-09-11 01:00:51,UNSURE
5658,62fa919b39fe7a3ec9741d51,Ernest,Ball,9655 3rd Ln,Mchenry, IL,60050.0,2019-07-22 01:29:46+00:00,2020-09-11 01:05:06,UNSURE
761,62fa919b39fe7a3ec9740a30,Verna,Hutchinson,1006 Mount Pleasant Ave,Millington, TN,38053.0,2019-08-12 09:44:07+00:00,2020-09-11 01:54:35,DONOTCONTACT
66555,62fa919b39fe7a3ec9750b32,Cristina,Harvey,6062 Burbank St,Westmont, IL,60559.0,2020-08-05 16:13:10+00:00,2020-09-11 02:55:12,DONOTCONTACT
17952,62fa919b39fe7a3ec9744d57,Rich,Roberts,5573 Samuel Cv,North Attleboro, MA,2760.0,2019-08-17 01:04:04+00:00,2020-09-11 03:27:07,UNSURE
96008,62fa919b39fe7a3ec9757e3f,Caroline,Stone,8286 E 4th Cv,Melbourne, FL,32904.0,2020-02-07 23:01:32+00:00,2020-09-11 03:32:21,UNSURE
5395,62fa919b39fe7a3ec9741c4a,Young,Farrell,2457 Oak St,West Palm Beach, FL,33404.0,2019-10-13 16:46:28+00:00,2020-09-11 05:07:27,NEGATIVE
7471,62fa919b39fe7a3ec9742466,Juan,Sheppard,8867 W  Cv,Jamaica, NY,11432.0,2019-12-01 12:20:07+00:00,2020-09-11 05:57:08,DONOTCONTACT
88649,62fa919b39fe7a3ec9756180,Michele,Morton,9574 W Glenn Ave,Westport, CT,6880.0,2020-06-14 02:09:39+00:00,2020-09-11 06:07:51,NEGATIVE
88987,62fa919b39fe7a3ec97562d2,Cecelia,Carver,8893 Second Dr,Media, PA,19063.0,2019-01-18 14:34:08+00:00,2020-09-11 06:44:32,DONOTCONTACT
67994,62fa919b39fe7a3ec97510d1,Cecilia,Terrell,3297 Sleepy Ln,Paterson, NJ,7501.0,2019-10-23 05:39:32+00:00,2020-09-11 06:46:52,UNSURE
84000,62fa919b39fe7a3ec9754f57,Mayra,Roberts,8119 Lois Ave,Ottawa, IL,61350.0,2020-02-15 04:24:53+00:00,2020-09-11 07:35:49,UNSURE
18156,62fa919b39fe7a3ec9744e23,Sara,Cassidy,2036 E Armstrong St,Oshkosh, WI,54901.0,2020-09-01 10:06:04+00:00,2020-09-11 10:02:19,NEGATIVE
44886,62fa919b39fe7a3ec974b68d,Cecelia,Bowers,9047 S Peter Dr,Douglasville, GA,30134.0,2019-11-16 11:57:02+00:00,2020-09-11 11:54:02,NEGATIVE
67678,62fa919b39fe7a3ec9750f95,Deborah,Grant,4447 Sleepy Dr,Miami Gardens, FL,33056.0,2019-09-01 10:53:45+00:00,2020-09-11 12:26:14,UNSURE
77862,62fa919b39fe7a3ec975375d,Gale,Watson,2570 E Pratt Cv,Miami Gardens, FL,33056.0,2020-04-29 07:23:50+00:00,2020-09-11 13:09:52,UNSURE
44152,62fa919b39fe7a3ec974b3af,Adriana,Craig,7721 E 1st Cv,Camp Hill, PA,17011.0,2020-08-04 21:41:06+00:00,2020-09-11 13:47:06,DONOTCONTACT
56804,62fa919b39fe7a3ec974e51b,Cecilia,Andrade,5538 Glendale Cv,Paterson, NJ,7501.0,2020-07-23 09:36:15+00:00,2020-09-11 14:47:30,UNSURE
16106,62fa919b39fe7a3ec9744621,Raymond,Terrell,575 Second Dr,Seattle, WA,98144.0,2019-02-07 20:07:14+00:00,2020-09-11 14:57:21,DONOTCONTACT
27751,62fa919b39fe7a3ec974739e,Kristina,Craig,2273 Ethel St,Kalamazoo, MI,49009.0,2020-05-23 09:03:16+00:00,2020-09-11 15:31:26,NEGATIVE
22096,62fa919b39fe7a3ec9745d87,Scott,French,6352 Purchase St,Hartford, CT,6106.0,2019-07-22 03:16:29+00:00,2020-09-11 15:58:27,UNSURE
95022,62fa919b39fe7a3ec9757a65,Verna,Benton,9919 Oak Blvd,Delaware, OH,43015.0,2020-01-28 01:28:54+00:00,2020-09-11 16:07:30,DONOTCONTACT
4343,62fa919b39fe7a3ec974182e,Irene,Guthrie,8693 Maple Ln,Paterson, NJ,7501.0,2019-04-21 15:49:26+00:00,2020-09-11 16:13:25,NEGATIVE
82049,62fa919b39fe7a3ec97547b8,Leanne,Jacobs,8144 Ethel Ln,Paterson, NJ,7501.0,2020-04-01 14:07:48+00:00,2020-09-11 16:44:55,UNSURE
61479,62fa919b39fe7a3ec974f75e,Young,Watson,7871 E Sleepy Ln,Delaware, OH,43015.0,2019-06-07 08:58:29+00:00,2020-09-11 17:12:28,UNSURE
38140,62fa919b39fe7a3ec9749c33,Lois,Watson,7118 Third Blvd,Rocky Mount, NC,27804.0,2019-12-22 00:29:38+00:00,2020-09-11 17:52:40,UNSURE
29551,62fa919b39fe7a3ec9747aa6,Michele,Carver,9343 Glendale St,Camas, WA,98607.0,2020-07-21 13:57:37+00:00,2020-09-11 18:16:32,UNSURE
57935,62fa919b39fe7a3ec974e986,Young,Kramer,1642 E Oak St,Melbourne, FL,32904.0,2020-07-22 22:08:17+00:00,2020-09-11 20:46:30,DONOTCONTACT
92837,62fa919b39fe7a3ec97571dc,Clarence,Compton,6387 N 2nd Ln,Mchenry, IL,60050.0,2020-04-04 14:43:35+00:00,2020-09-11 21:46:08,NEGATIVE
13644,62fa919b39fe7a3ec9743c83,Robyn,Jensen,9061 Peter Dr,Lewis Center, OH,43035.0,2019-07-21 22:31:17+00:00,2020-09-11 22:34:11,UNSURE
38989,62fa919b39fe7a3ec9749f84,Shane,Stone,836 Pine Ave,Pearl, MS,39208.0,2020-03-04 15:37:01+00:00,2020-09-11 22:58:12,UNSURE
21103,62fa919b39fe7a3ec97459a6,Todd,Snell,7124 Peter Rd,Schenectady, NY,12302.0,2020-08-24 10:16:28+00:00,2020-09-11 23:04:42,DONOTCONTACT
54709,62fa919b39fe7a3ec974dcec,Jamie,Wade,1298 E Burbank Rd,Jamaica, NY,11432.0,2019-07-25 03:32:33+00:00,2020-09-11 23:51:29,DONOTCONTACT
96628,62fa919b39fe7a3ec97580ab,Christi,Grant,6415 47th Dr,Oshkosh, WI,54901.0,2019-02-12 03:54:31+00:00,2020-09-12 01:26:52,UNSURE
19390,62fa919b39fe7a3ec97452f5,Verna,Donovan,4064 Crystal Ave,Gastonia, NC,28052.0,2020-05-15 19:18:05+00:00,2020-09-12 01:30:16,UNSURE
9722,62fa919b39fe7a3ec9742d31,Gale,Grant,6047 Sleepy Blvd,Marion, NC,28752.0,2020-03-08 13:06:20+00:00,2020-09-12 03:13:23,UNSURE
58213,62fa919b39fe7a3ec974ea9c,Jan,Benton,9946 N Seaside St,Westmont, IL,60559.0,2020-04-26 05:41:32+00:00,2020-09-12 03:58:50,UNSURE
92956,62fa919b39fe7a3ec9757253,Dora,Pollard,5003 Third Rd,Miami Gardens, FL,33056.0,2019-09-24 06:05:46+00:00,2020-09-12 04:09:09,DONOTCONTACT
16261,62fa919b39fe7a3ec97446bc,Dianna,Bassett,3533 W Olsonvill Blvd,Camas, WA,98607.0,2020-05-24 04:55:00+00:00,2020-09-12 04:22:43,DONOTCONTACT
17579,62fa919b39fe7a3ec9744be2,Gale,Robbins,1917 Glen Ave,Pearl, MS,39208.0,2019-08-05 16:20:00+00:00,2020-09-12 05:26:17,UNSURE
76029,62fa919b39fe7a3ec9753034,Michele,Dwyer,5088 2nd St,Lewis Center, OH,43035.0,2020-07-05 02:02:17+00:00,2020-09-12 05:42:32,NEGATIVE
49939,62fa919b39fe7a3ec974ca4a,Juana,Proctor,3396 Elm Dr,Melbourne, FL,32904.0,2019-05-28 17:20:19+00:00,2020-09-12 07:23:27,UNSURE
15367,62fa919b39fe7a3ec974433e,Ernest,Pollard,7547 Fourth Ln,Moorhead, MN,56560.0,2020-04-15 17:18:52+00:00,2020-09-12 07:31:16,UNSURE
46714,62fa919b39fe7a3ec974bdb1,Herman,Robbins,8681 S Fourth Blvd,West Fargo, ND,58078.0,2020-06-14 08:12:09+00:00,2020-09-12 08:32:46,UNSURE
74546,62fa919b39fe7a3ec9752a69,Rolando,Donovan,3991 S Poplar St,Camas, WA,98607.0,2019-10-05 22:47:03+00:00,2020-09-12 08:34:20,DONOTCONTACT
5514,62fa919b39fe7a3ec9741cc1,Chris,Pollard,692 Mount Pleasant Dr,Schenectady, NY,12302.0,2020-09-10 16:10:17+00:00,2020-09-12 09:22:53,UNSURE
51852,62fa919b39fe7a3ec974d1c3,Leanne,Ayers,6837 Purchase Ln,North Attleboro, MA,2760.0,2020-04-14 23:59:15+00:00,2020-09-12 09:34:49,NEGATIVE
43021,62fa919b39fe7a3ec974af44,Jessica,Snell,6721 Glenn Dr,Hixson, TN,37343.0,2019-08-21 11:24:49+00:00,2020-09-12 10:17:02,UNSURE
86773,62fa919b39fe7a3ec9755a2c,Young,Proctor,9014 Poplar Dr,Olive Branch, MS,38654.0,2020-07-21 03:46:16+00:00,2020-09-12 11:16:58,DONOTCONTACT
33937,62fa919b39fe7a3ec9748bc8,Maria,Moody,5693 W  Ave,Anaheim, CA,92806.0,2019-04-30 21:10:13+00:00,2020-09-12 11:30:51,NEGATIVE
31974,62fa919b39fe7a3ec974841d,Lois,Guthrie,8717 Poplar Ln,Olive Branch, MS,38654.0,2019-08-23 22:00:19+00:00,2020-09-12 12:19:14,DONOTCONTACT
42558,62fa919b39fe7a3ec974ad75,Darla,Ball,1494 Sharp Rd,Paterson, NJ,7501.0,2019-08-14 21:57:54+00:00,2020-09-12 12:42:33,DONOTCONTACT
48905,62fa919b39fe7a3ec974c640,Michele,Benton,981 N 1st Dr,Oshkosh, WI,54901.0,2019-09-18 04:29:13+00:00,2020-09-12 12:44:33,NEGATIVE
15820,62fa919b39fe7a3ec9744503,Jessica,Stone,6386 Second Cv,Melbourne, FL,32904.0,2020-08-18 04:50:52+00:00,2020-09-12 13:42:14,NEGATIVE
99873,62fa919b39fe7a3ec9758d58,Rich,Case,5675 S Seaside Ln,,,,2020-01-01 08:07:46+00:00,2020-09-12 14:37:21,UNSURE
29529,62fa919b39fe7a3ec9747a90,Deborah,Moody,8236 Martin Luther King Rd,New Albany, IN,47150.0,2019-08-02 10:31:52+00:00,2020-09-12 14:38:01,NEGATIVE
95072,62fa919b39fe7a3ec9757a97,Jessica,Carver,5011 Pine Ln,Arvada, CO,80003.0,2020-02-05 11:25:57+00:00,2020-09-12 15:20:54,DONOTCONTACT
3355,62fa919b39fe7a3ec9741452,Hope,Rowe,4680 Faith Rd,Jamaica, NY,11432.0,2020-05-28 04:40:58+00:00,2020-09-12 15:57:22,UNSURE
7731,62fa919b39fe7a3ec974256a,Verna,Roberts,1785 47th Ave,Miami Gardens, FL,33056.0,2020-01-22 06:25:01+00:00,2020-09-12 16:03:27,DONOTCONTACT
