,_id,FIRST,LAST,ADDRESS,CITY,STATE,ZIP,LASTSENDDATE,LASTREPLY,RESPONSECATEGORY
80251,62fa919b39fe7a3ec97540b2,Rolando,Cahill,8385 12th St,Hixson, TN,37343.0,2019-01-02 01:29:02+00:00,2020-03-28 05:15:39,
17825,62fa919b39fe7a3ec9744cd8,Rolando,Benton,1932 N Cherry Dr,Patchogue, NY,11772.0,2019-07-19 02:37:35+00:00,2020-03-28 05:30:37,NEGATIVE
32504,62fa919b39fe7a3ec974862f,Dora,Craig,8472 W 3rd St,Delaware, OH,43015.0,2019-08-09 17:40:38+00:00,2020-03-28 05:55:23,NEGATIVE
46583,62fa919b39fe7a3ec974bd2e,Terry,Roberts,304 S Eighth Blvd,Mchenry, IL,60050.0,2019-11-05 03:47:54+00:00,2020-03-28 06:00:23,FOLLOWUP
20851,62fa919b39fe7a3ec97458aa,Marion,Burke,1925 S Main St,Richardson, TX,75080.0,2019-09-09 18:19:01+00:00,2020-03-28 06:10:40,POSITIVE
39928,62fa919b39fe7a3ec974a32f,Dora,Proctor,7941 Cedar Dr,Melbourne, FL,32904.0,2019-04-05 01:27:10+00:00,2020-03-28 06:23:44,
11453,62fa919b39fe7a3ec97433f4,Dianna,French,508 Second Dr,Camas, WA,98607.0,2019-08-24 16:43:00+00:00,2020-03-28 06:43:16,POSITIVE
78460,62fa919b39fe7a3ec97539b3,Lindsey,Ayers,2617 N Daniel Ave,Marion, NC,28752.0,2019-12-31 17:58:06+00:00,2020-03-28 07:19:45,POSITIVE
49834,62fa919b39fe7a3ec974c9e1,Lois,Lake,6647 12th Ave,Elizabeth City, NC,27909.0,2020-03-06 10:05:51+00:00,2020-03-28 07:50:59,POSITIVE
87982,62fa919b39fe7a3ec9755ee5,Todd,Donovan,8832 Cedar Ave,Madison, AL,35758.0,2019-08-10 14:19:43+00:00,2020-03-28 07:55:52,NEGATIVE
18925,62fa919b39fe7a3ec9745124,Adriana,Morton,6568 Pine Ave,Ossining, NY,10562.0,2019-06-18 01:58:59+00:00,2020-03-28 08:07:24,POSITIVE
39756,62fa919b39fe7a3ec974a283,Jan,Kramer,4723 S Cedar Ave,Mechanicsville, VA,23111.0,2019-08-10 02:51:23+00:00,2020-03-28 08:12:11,FOLLOWUP
84401,62fa919b39fe7a3ec97550e8,Ingrid,Lake,893 Sunny Blvd,Conyers, GA,30012.0,2020-03-03 03:36:40+00:00,2020-03-28 08:13:57,FOLLOWUP
49805,62fa919b39fe7a3ec974c9c4,Marion,Stewart,7753 Shelby Cv,Ossining, NY,10562.0,2020-03-23 02:52:42+00:00,2020-03-28 08:19:20,FOLLOWUP
30887,62fa919b39fe7a3ec9747fde,Rene,Kramer,6801 W Main St,,,,2020-02-29 11:01:02+00:00,2020-03-28 09:22:24,
85490,62fa919b39fe7a3ec9755529,Jessica,Robbins,5207 Shelby Rd,Rocky Mount, NC,27804.0,2019-12-01 23:36:54+00:00,2020-03-28 09:33:59,
15386,62fa919b39fe7a3ec9744351,Jan,Jensen,4357 S 5th Ave,Madison, AL,35758.0,2020-02-10 11:34:39+00:00,2020-03-28 10:00:07,NEGATIVE
96382,62fa919b39fe7a3ec9757fb5,Lindsey,Grant,82 N Pratt Blvd,Westmont, IL,60559.0,2019-06-01 13:40:40+00:00,2020-03-28 10:20:25,NEGATIVE
92589,62fa919b39fe7a3ec97570e4,Shane,Hinton,8733 E Second St,Patchogue, NY,11772.0,2019-08-16 06:27:24+00:00,2020-03-28 11:06:18,UNSURE
14799,62fa919b39fe7a3ec9744106,Leanne,Church,5674 E Crystal Ln,Delaware, OH,43015.0,2019-01-12 03:13:59+00:00,2020-03-28 11:55:01,UNSURE
48812,62fa919b39fe7a3ec974c5e3,Kristina,Carver,6834 2nd St,Arvada, CO,80003.0,2019-04-20 16:39:31+00:00,2020-03-28 11:55:28,FOLLOWUP
84054,62fa919b39fe7a3ec9754f8d,Cristina,,6579 Martin Luther King Ln,Paterson, NJ,7501.0,2020-01-14 19:32:37+00:00,2020-03-28 13:11:34,DONOTCONTACT
92074,62fa919b39fe7a3ec9756ee1,Susana,Hutchinson,4331 N Faith Ln,Richardson, TX,75080.0,2019-11-17 02:31:05+00:00,2020-03-28 14:12:08,FOLLOWUP
61846,62fa919b39fe7a3ec974f8cd,Hope,Carver,8772 Sleepy Ave,Jamaica, NY,11432.0,2020-02-26 09:06:04+00:00,2020-03-28 14:34:38,UNSURE
42793,62fa919b39fe7a3ec974ae60,Hope,Wade,9216 12th Blvd,Media, PA,19063.0,2019-07-27 19:22:38+00:00,2020-03-28 15:07:07,DONOTCONTACT
32176,62fa919b39fe7a3ec97484e7,Samuel,Jacobs,913 W Olsonvill St,Melbourne, FL,32904.0,2019-12-17 19:38:21+00:00,2020-03-28 15:16:08,
54388,62fa919b39fe7a3ec974dbab,Rene,Benton,8607 Mount Pleasant Dr,Ottawa, IL,61350.0,2019-12-13 09:34:21+00:00,2020-03-28 15:23:20,POSITIVE
44811,62fa919b39fe7a3ec974b642,Robyn,Jensen,2318 5th Ln,Westmont, IL,60559.0,2020-01-10 08:37:17+00:00,2020-03-28 16:44:11,NEGATIVE
57648,62fa919b39fe7a3ec974e867,Cristina,Harvey,9105 W 12th St,Media, PA,19063.0,2019-08-02 07:35:04+00:00,2020-03-28 17:07:32,POSITIVE
64624,62fa919b39fe7a3ec97503a7,Ernest,Schneider,6544 W Purchase Rd,Madisonville, KY,42431.0,2019-12-12 18:58:54+00:00,2020-03-28 18:15:01,UNSURE
4943,62fa919b39fe7a3ec9741a86,Krystal,Bassett,1801 Olsonvill Ave,Madison, AL,35758.0,2019-07-30 10:24:14+00:00,2020-03-28 18:18:13,
27865,62fa919b39fe7a3ec9747410,Marion,Cahill,7195 Elm Cv,Hixson, TN,37343.0,2020-03-02 21:40:21+00:00,2020-03-28 18:20:38,POSITIVE
58541,62fa919b39fe7a3ec974ebe4,Marion,Ayers,4829 E Cedar Cv,Olive Branch, MS,38654.0,2020-02-26 09:35:11+00:00,2020-03-28 18:55:59,FOLLOWUP
94968,62fa919b39fe7a3ec9757a2f,Scott,Strickland,5133 E Sharp Dr,Ottawa, IL,61350.0,2019-12-29 15:06:21+00:00,2020-03-28 19:26:43,UNSURE
37751,62fa919b39fe7a3ec9749aae,Robyn,Guthrie,413 E Crystal St,Gastonia, NC,28052.0,2020-02-15 04:42:32+00:00,2020-03-28 19:48:53,
51711,62fa919b39fe7a3ec974d136,Juan,Stewart,8937 Pratt Ave,Richardson, TX,75080.0,2020-02-11 19:55:26+00:00,2020-03-28 20:01:33,UNSURE
21540,62fa919b39fe7a3ec9745b5b,Todd,Morton,4329 Cherry Blvd,Arvada, CO,80003.0,2020-03-22 01:37:08+00:00,2020-03-28 20:21:14,NEGATIVE
42747,62fa919b39fe7a3ec974ae32,Maria,Proctor,8804 Poplar Rd,Conyers, GA,30012.0,2020-01-06 12:50:00+00:00,2020-03-28 20:29:08,UNSURE
59034,62fa919b39fe7a3ec974edd1,Adriana,Church,7324 W 6th Blvd,Phillipsburg, NJ,8865.0,2020-01-20 00:33:58+00:00,2020-03-28 20:38:02,DONOTCONTACT
74196,62fa919b39fe7a3ec975290b,Jordan,Proctor,8383 E Mount Pleasant Dr,Oshkosh, WI,54901.0,2019-10-12 14:49:21+00:00,2020-03-28 21:48:34,NEGATIVE
40139,62fa919b39fe7a3ec974a402,Dianna,Pollard,6973 W Main Ave,Gastonia, NC,28052.0,2020-01-10 17:53:57+00:00,2020-03-28 22:16:01,NEGATIVE
35628,62fa919b39fe7a3ec9749263,Jordan,Compton,8729 Peter Cv,Arvada, CO,80003.0,2019-06-03 03:41:54+00:00,2020-03-28 23:30:13,
81551,62fa919b39fe7a3ec97545c6,Candy,Compton,8798 Glen Cv,Madison, AL,35758.0,2020-03-05 11:29:13+00:00,2020-03-28 23:43:38,FOLLOWUP
62029,62fa919b39fe7a3ec974f984,Lindsey,Hutchinson,6211 N Burbank Blvd,Arvada, CO,80003.0,2019-01-13 16:54:43+00:00,2020-03-28 23:51:00,
43601,62fa919b39fe7a3ec974b188,Jan,Schneider,3910 N Shelby Cv,Conyers, GA,30012.0,2020-02-22 13:20:12+00:00,2020-03-29 00:09:55,POSITIVE
64649,62fa919b39fe7a3ec97503c0,Hope,Hinton,7546 S Ethel Cv,Mechanicsville, VA,23111.0,2019-11-05 23:27:49+00:00,2020-03-29 00:10:07,NEGATIVE
40528,62fa919b39fe7a3ec974a587,Terry,Carver,4417 E Purchase Ave,Mechanicsville, VA,23111.0,2019-12-13 21:11:20+00:00,2020-03-29 00:12:36,DONOTCONTACT
2165,62fa919b39fe7a3ec9740fac,Leanne,Donovan,3613 N Glenn St,Ottawa, IL,61350.0,2019-11-22 02:53:36+00:00,2020-03-29 00:14:17,DONOTCONTACT
44109,62fa919b39fe7a3ec974b384,Raymond,Morton,7218 Oak Ln,Phillipsburg, NJ,8865.0,2019-02-21 21:55:31+00:00,2020-03-29 00:24:04,UNSURE
75161,62fa919b39fe7a3ec9752cd0,Lindsey,Proctor,6899 E Purchase St,Hartford, CT,6106.0,2019-09-07 19:01:40+00:00,2020-03-29 01:04:35,FOLLOWUP
21405,62fa919b39fe7a3ec9745ad4,Dora,Rowe,1765 S Riverside Blvd,Miami Gardens, FL,33056.0,2020-02-14 21:22:08+00:00,2020-03-29 01:34:39,DONOTCONTACT
87354,62fa919b39fe7a3ec9755c71,Jessica,Rowe,4718 Glendale Dr,Miami Gardens, FL,33056.0,2020-01-03 05:11:18+00:00,2020-03-29 01:36:38,POSITIVE
43305,62fa919b39fe7a3ec974b060,Lindsey,Robbins,991 Faith Ave,Melbourne, FL,32904.0,2020-01-21 15:52:56+00:00,2020-03-29 02:06:29,DONOTCONTACT
59276,62fa919b39fe7a3ec974eec3,Jordan,Harvey,6220 W 6th St,Garfield, NJ,7026.0,2020-02-10 05:51:02+00:00,2020-03-29 02:12:21,FOLLOWUP
4170,62fa919b39fe7a3ec9741781,Maria,Harvey,4670 W Glen Blvd,Elizabeth City, NC,27909.0,2019-02-27 11:58:32+00:00,2020-03-29 02:23:55,POSITIVE
57430,62fa919b39fe7a3ec974e78d,Scott,Grant,1205 S 1st Cv,Garfield, NJ,7026.0,2019-03-01 22:42:47+00:00,2020-03-29 03:27:37,FOLLOWUP
69145,62fa919b39fe7a3ec9751550,Kristina,Kramer,1510 Faith Dr,Olive Branch, MS,38654.0,2019-01-09 07:05:25+00:00,2020-03-29 03:41:15,FOLLOWUP
59081,62fa919b39fe7a3ec974ee00,Chris,Church,4515 12th Cv,Garfield, NJ,7026.0,2019-10-18 04:14:33+00:00,2020-03-29 04:27:48,
69534,62fa919b39fe7a3ec97516d5,Dena,Grant,908 N Purchase Ln,Delaware, OH,43015.0,2020-03-19 09:11:13+00:00,2020-03-29 04:32:34,UNSURE
54980,62fa919b39fe7a3ec974ddfb,Rich,Roberts,6891 S Glendale Blvd,Arvada, CO,80003.0,2019-06-15 19:26:17+00:00,2020-03-29 05:09:54,UNSURE
1714,62fa919b39fe7a3ec9740de9,Jamie,Snell,8668 S 3rd Blvd,Conyers, GA,30012.0,2019-07-29 21:46:44+00:00,2020-03-29 05:51:21,DONOTCONTACT
191,62fa919b39fe7a3ec97407f6,Jamie,Harvey,9523 E Crystal Cv,Melbourne, FL,32904.0,2020-03-23 06:07:54+00:00,2020-03-29 07:01:57,DONOTCONTACT
71216,62fa919b39fe7a3ec9751d67,Kristina,Conley,8424 E Ethel Rd,Stillwater, MN,55082.0,2019-01-09 19:19:18+00:00,2020-03-29 07:47:27,
67147,62fa919b39fe7a3ec9750d82,Adriana,Donovan,1391 N 2nd Blvd,Stillwater, MN,55082.0,2019-10-04 15:30:52+00:00,2020-03-29 07:51:27,POSITIVE
71657,62fa919b39fe7a3ec9751f20,Yvette,Proctor,9570 E Mount Pleasant Dr,Kalamazoo, MI,49009.0,2019-11-18 00:58:00+00:00,2020-03-29 08:40:59,DONOTCONTACT
99454,62fa919b39fe7a3ec9758bb5,Kristina,Hinton,2110  Ave,New Albany, IN,47150.0,2019-11-28 09:56:50+00:00,2020-03-29 09:37:21,FOLLOWUP
61129,62fa919b39fe7a3ec974f600,Clarence,Benton,7034 6th Blvd,Melbourne, FL,32904.0,2019-07-23 10:48:28+00:00,2020-03-29 09:40:39,UNSURE
27838,62fa919b39fe7a3ec97473f5,Jan,Guthrie,6677 Ethel Ln,Mahwah, NJ,7430.0,2019-01-06 10:42:13+00:00,2020-03-29 09:50:46,
50683,62fa919b39fe7a3ec974cd32,Lindsey,Craig,4890 Eighth Rd,New Philadelphia, OH,44663.0,2019-05-14 16:00:56+00:00,2020-03-29 10:13:49,NEGATIVE
62152,62fa919b39fe7a3ec974f9ff,Rolando,Stewart,2196 W Pine Ln,Westport, CT,6880.0,2020-03-16 13:53:48+00:00,2020-03-29 10:48:46,FOLLOWUP
95657,62fa919b39fe7a3ec9757ce0,Rich,Morton,1390 Cedar Cv,Moorhead, MN,56560.0,2019-10-28 13:00:27+00:00,2020-03-29 11:03:31,NEGATIVE
45873,62fa919b39fe7a3ec974ba68,Dena,French,6192 S Pine Dr,Elizabeth City, NC,27909.0,2019-03-31 20:46:24+00:00,2020-03-29 11:11:04,NEGATIVE
4363,62fa919b39fe7a3ec9741842,Shane,Phillips,8834 W Cedar Blvd,Paterson, NJ,7501.0,2020-01-15 11:22:42+00:00,2020-03-29 11:29:18,DONOTCONTACT
19995,62fa919b39fe7a3ec9745552,Verna,Alexander,922 Samuel Ave,Madison, AL,35758.0,2020-02-25 04:28:42+00:00,2020-03-29 11:36:42,DONOTCONTACT
82661,62fa919b39fe7a3ec9754a1c,,Compton,3391 E Mount Pleasant Ln,Olive Branch, MS,38654.0,2020-03-22 07:35:44+00:00,2020-03-29 11:38:27,FOLLOWUP
66147,62fa919b39fe7a3ec975099a,,Farrell,2655 E Sleepy St,New Albany, IN,47150.0,2019-02-01 16:54:12+00:00,2020-03-29 12:00:31,NEGATIVE
60551,62fa919b39fe7a3ec974f3be,Shane,Guthrie,770 S Fourth Dr,Douglasville, GA,30134.0,2019-12-28 19:14:01+00:00,2020-03-29 12:13:28,NEGATIVE
53572,62fa919b39fe7a3ec974d87b,Sara,Wade,1724  Rd,Millington, TN,38053.0,2019-06-16 05:25:57+00:00,2020-03-29 12:19:11,
66960,62fa919b39fe7a3ec9750cc7,Jordan,Bowers,5494 4th Rd,Olive Branch, MS,38654.0,2019-01-17 22:22:44+00:00,2020-03-29 13:32:05,DONOTCONTACT
75065,62fa919b39fe7a3ec9752c70,Lois,Church,123 Seaside Blvd,,,,2019-04-01 23:59:48+00:00,2020-03-29 14:12:49,NEGATIVE
72383,62fa919b39fe7a3ec97521f6,Susana,Burke,9773 Martin Luther King Dr,Camp Hill, PA,17011.0,2020-02-07 12:19:30+00:00,2020-03-29 14:56:10,POSITIVE
89567,62fa919b39fe7a3ec9756516,Sara,Terry,2380 Glenn Dr,Gastonia, NC,28052.0,2020-02-12 17:39:25+00:00,2020-03-29 15:27:00,
563,62fa919b39fe7a3ec974096a,Chris,Dwyer,7498 Pratt Ln,Camp Hill, PA,17011.0,2019-08-24 01:33:48+00:00,2020-03-29 15:29:45,FOLLOWUP
82801,62fa919b39fe7a3ec9754aa8,Irene,Alexander,6323 Olsonvill Cv,Melbourne, FL,32904.0,2019-08-17 06:10:08+00:00,2020-03-29 15:42:45,POSITIVE
74314,62fa919b39fe7a3ec9752981,Caroline,,4408 Sunny Rd,Mahwah, NJ,7430.0,2019-10-22 10:39:39+00:00,2020-03-29 15:57:32,POSITIVE
69576,62fa919b39fe7a3ec97516ff,Todd,Kramer,8246 N Glen Ave,Patchogue, NY,11772.0,2020-03-28 20:59:16+00:00,2020-03-29 16:25:10,DONOTCONTACT
71064,62fa919b39fe7a3ec9751ccf,Caroline,Proctor,6623 N Sunny Blvd,Arvada, CO,80003.0,2020-02-16 07:32:59+00:00,2020-03-29 17:12:30,UNSURE
56929,62fa919b39fe7a3ec974e598,Rich,Cassidy,5638 Sharp Blvd,Anaheim, CA,92806.0,2019-09-09 13:17:02+00:00,2020-03-29 17:17:22,
64451,62fa919b39fe7a3ec97502fa,Scott,Benton,9370 4th Rd,Millington, TN,38053.0,2019-01-07 08:30:01+00:00,2020-03-29 17:30:17,FOLLOWUP
12923,62fa919b39fe7a3ec97439b2,Raymond,Strickland,1298 S Martin Luther King Cv,Westport, CT,6880.0,2019-09-15 07:02:44+00:00,2020-03-29 18:10:13,FOLLOWUP
285,62fa919b39fe7a3ec9740854,,,7828 E Burbank Cv,Richardson, TX,75080.0,2019-09-08 14:01:52+00:00,2020-03-29 18:36:30,FOLLOWUP
63650,62fa919b39fe7a3ec974ffd9,Juana,Schneider,1913 6th Blvd,Richardson, TX,75080.0,2019-07-24 19:39:12+00:00,2020-03-29 19:47:21,POSITIVE
68284,62fa919b39fe7a3ec97511f3,Samuel,Strickland,5490 Olsonvill St,Anaheim, CA,92806.0,2019-09-06 03:11:08+00:00,2020-03-29 19:48:56,
66943,62fa919b39fe7a3ec9750cb6,Marion,Andrade,8473 Daniel St,Hixson, TN,37343.0,2019-01-07 04:48:30+00:00,2020-03-29 20:19:41,POSITIVE
74526,62fa919b39fe7a3ec9752a55,Christi,Cassidy,4165 Armstrong Cv,Lewis Center, OH,43035.0,2020-03-29 06:54:02+00:00,2020-03-29 21:26:06,NEGATIVE
74400,62fa919b39fe7a3ec97529d7,Kristina,Sheppard,8825 Maple Blvd,Lewis Center, OH,43035.0,2019-06-07 06:33:44+00:00,2020-03-29 22:35:59,FOLLOWUP
56668,62fa919b39fe7a3ec974e493,Marion,Powers,5798 Purchase Rd,Quakertown, PA,18951.0,2019-09-25 20:43:50+00:00,2020-03-29 22:38:02,UNSURE
88625,62fa919b39fe7a3ec9756168,Lois,Donovan,8060 8th Rd,Olive Branch, MS,38654.0,2019-08-14 14:49:53+00:00,2020-03-29 23:07:02,NEGATIVE
23222,62fa919b39fe7a3ec97461ed,Juan,Andrade,8725 S Shelby Cv,Madison, AL,35758.0,2019-03-14 23:51:03+00:00,2020-03-29 23:46:09,NEGATIVE
40823,62fa919b39fe7a3ec974a6ae,Scott,Cahill,8478 E Cherry Rd,Marion, NC,28752.0,2019-06-29 23:10:40+00:00,2020-03-30 00:17:14,UNSURE
54982,62fa919b39fe7a3ec974ddfd,Herman,Bassett,4390 S Crystal Dr,Melbourne, FL,32904.0,2019-08-28 01:39:50+00:00,2020-03-30 00:35:21,FOLLOWUP
71305,62fa919b39fe7a3ec9751dc0,Dianna,Compton,3923 Sleepy Cv,Miami Gardens, FL,33056.0,2019-03-23 16:51:04+00:00,2020-03-30 01:04:09,UNSURE
58109,62fa919b39fe7a3ec974ea34,Susana,Conley,8528 E Pratt Cv,Miami Gardens, FL,33056.0,2019-12-11 17:16:06+00:00,2020-03-30 01:59:23,UNSURE
44478,62fa919b39fe7a3ec974b4f5,Verna,Case,8338 Samuel Cv,Madisonville, KY,42431.0,2019-11-13 13:11:20+00:00,2020-03-30 02:00:08,
22289,62fa919b39fe7a3ec9745e48,Candy,Bassett,377 Main Cv,Anaheim, CA,92806.0,2019-12-04 13:57:08+00:00,2020-03-30 02:10:55,UNSURE
18513,62fa919b39fe7a3ec9744f88,Samuel,Case,7372 S Lois Rd,,,,2020-02-27 06:32:18+00:00,2020-03-30 03:28:03,POSITIVE
15489,62fa919b39fe7a3ec97443b8,Shane,Ayers,157 6th Dr,Lewis Center, OH,43035.0,2019-12-06 22:58:31+00:00,2020-03-30 04:13:41,FOLLOWUP
98508,62fa919b39fe7a3ec9758803,Cristina,Stone,9158 Poplar Ln,Millington, TN,38053.0,2019-11-19 21:28:55+00:00,2020-03-30 06:05:12,POSITIVE
69492,62fa919b39fe7a3ec97516ab,Jessica,Moody,8039 E Crystal Rd,Olive Branch, MS,38654.0,2019-04-20 11:49:52+00:00,2020-03-30 07:07:38,POSITIVE
42192,62fa919b39fe7a3ec974ac07,Calvin,Kramer,8244 N Glendale Rd,Miami Gardens, FL,33056.0,2020-03-12 02:51:37+00:00,2020-03-30 07:56:26,
84780,62fa919b39fe7a3ec9755263,Gale,Stewart,4883 Martin Luther King Dr,Miami Gardens, FL,33056.0,2019-01-02 07:11:32+00:00,2020-03-30 07:58:39,FOLLOWUP
1230,62fa919b39fe7a3ec9740c05,Kristina,Cassidy,1857 Cherry Blvd,Oshkosh, WI,54901.0,2019-01-15 10:42:02+00:00,2020-03-30 08:05:59,
77256,62fa919b39fe7a3ec97534ff,Kristina,Wade,8081 W Glendale Rd,Camas, WA,98607.0,2019-09-20 08:42:24+00:00,2020-03-30 08:35:51,NEGATIVE
54853,62fa919b39fe7a3ec974dd7c,Jessica,Ayers,254 Ethel Ln,Oshkosh, WI,54901.0,2020-03-17 13:55:17+00:00,2020-03-30 08:35:53,NEGATIVE
76380,62fa919b39fe7a3ec9753193,Verna,Guthrie,1993 Pratt Ave,Hixson, TN,37343.0,2019-02-18 09:35:58+00:00,2020-03-30 09:00:34,
77520,62fa919b39fe7a3ec9753607,Michele,Rowe,870 6th Ln,Douglasville, GA,30134.0,2019-05-24 00:03:32+00:00,2020-03-30 09:22:07,UNSURE
60404,62fa919b39fe7a3ec974f32b,Marion,Rowe,3245 4th St,Madison, AL,35758.0,2019-02-03 13:35:49+00:00,2020-03-30 09:35:05,UNSURE
58065,62fa919b39fe7a3ec974ea08,Young,Schneider,8448 E Burbank Ave,Richardson, TX,75080.0,2019-02-02 06:55:46+00:00,2020-03-30 09:52:48,UNSURE
25351,62fa919b39fe7a3ec9746a3e,Todd,Snell,9696 Mount Pleasant Ln,Miami Gardens, FL,33056.0,2019-07-31 17:26:25+00:00,2020-03-30 10:02:53,UNSURE
13948,62fa919b39fe7a3ec9743db3,Scott,Carver,4459 Glen Dr,Patchogue, NY,11772.0,2020-01-30 17:46:17+00:00,2020-03-30 10:08:10,FOLLOWUP
70667,62fa919b39fe7a3ec9751b42,Darla,Wade,1262 3rd Blvd,Mechanicsville, VA,23111.0,2019-01-10 09:05:02+00:00,2020-03-30 10:22:40,DONOTCONTACT
28455,62fa919b39fe7a3ec974765e,Lindsey,Watson,5775 Crystal Blvd,Richardson, TX,75080.0,2019-12-02 04:34:19+00:00,2020-03-30 11:29:34,UNSURE
79863,62fa919b39fe7a3ec9753f2e,Susana,Morton,4506 E Sleepy St,Media, PA,19063.0,2019-04-01 23:46:11+00:00,2020-03-30 12:24:19,FOLLOWUP
7924,62fa919b39fe7a3ec974262b,Shane,Proctor,729 W Oak Cv,Arvada, CO,80003.0,2020-01-24 17:52:05+00:00,2020-03-30 13:02:49,DONOTCONTACT
20697,62fa919b39fe7a3ec9745810,Darla,Proctor,7733 Sleepy Dr,Schenectady, NY,12302.0,2019-09-01 21:32:30+00:00,2020-03-30 13:31:32,NEGATIVE
65474,62fa919b39fe7a3ec97506f9,Kristina,Schneider,9094 E Armstrong Ln,Quakertown, PA,18951.0,2019-08-21 03:56:56+00:00,2020-03-30 14:04:33,
3223,62fa919b39fe7a3ec97413ce,Herman,Jacobs,8691 S Crystal Rd,Conyers, GA,30012.0,2020-03-27 09:11:38+00:00,2020-03-30 14:27:17,NEGATIVE
60734,62fa919b39fe7a3ec974f475,Robyn,Sheppard,817 W  Blvd,Westmont, IL,60559.0,2020-03-19 21:38:14+00:00,2020-03-30 14:52:00,NEGATIVE
19247,62fa919b39fe7a3ec9745266,Cristina,Alexander,8281 Fourth Rd,West Fargo, ND,58078.0,2020-01-24 07:47:04+00:00,2020-03-30 16:00:46,FOLLOWUP
36864,62fa919b39fe7a3ec9749737,Cecilia,Cahill,2128 Sharp Blvd,West Fargo, ND,58078.0,2019-11-19 11:42:33+00:00,2020-03-30 16:01:34,FOLLOWUP
89990,62fa919b39fe7a3ec97566bd,Kristina,Ball,6766 Peter St,North Attleboro, MA,2760.0,2019-10-07 04:45:22+00:00,2020-03-30 16:13:28,FOLLOWUP
86084,62fa919b39fe7a3ec975577b,Caroline,Phillips,2183 Pratt St,Seymour, IN,47274.0,2019-08-05 10:56:25+00:00,2020-03-30 16:22:03,FOLLOWUP
55125,62fa919b39fe7a3ec974de8c,Gale,Stewart,5148 Burbank Rd,Ossining, NY,10562.0,2019-09-05 09:01:58+00:00,2020-03-30 16:26:16,
70757,62fa919b39fe7a3ec9751b9c,Cristina,Bassett,715 S Shelby St,Kalamazoo, MI,49009.0,2019-10-25 12:39:09+00:00,2020-03-30 16:55:32,POSITIVE
63586,62fa919b39fe7a3ec974ff99,Mayra,Grant,7863 W Glenn Blvd,Ossining, NY,10562.0,2020-03-24 07:13:19+00:00,2020-03-30 17:07:35,
31258,62fa919b39fe7a3ec9748151,Cristina,Church,8146 Sunny Blvd,North Attleboro, MA,2760.0,2019-10-07 18:02:51+00:00,2020-03-30 18:17:36,DONOTCONTACT
54204,62fa919b39fe7a3ec974daf3,Ingrid,Robbins,3515 E Elm Dr,Hartford, CT,6106.0,2019-11-30 15:48:42+00:00,2020-03-30 19:02:57,POSITIVE
65532,62fa919b39fe7a3ec9750733,Lindsey,Rowe,5835 Purchase Cv,North Attleboro, MA,2760.0,2019-05-12 06:10:20+00:00,2020-03-30 19:35:45,UNSURE
56394,62fa919b39fe7a3ec974e381,Scott,Strickland,907 S 5th Dr,Westport, CT,6880.0,2020-03-09 10:53:04+00:00,2020-03-30 20:30:09,FOLLOWUP
64988,62fa919b39fe7a3ec9750513,Deborah,Harvey,2616 N Riverside Blvd,Oshkosh, WI,54901.0,2019-04-03 16:07:44+00:00,2020-03-30 20:53:51,FOLLOWUP
96052,62fa919b39fe7a3ec9757e6b,Cecelia,Terry,838 W Armstrong Blvd,Millington, TN,38053.0,2019-10-02 17:05:06+00:00,2020-03-30 21:28:04,UNSURE
69149,62fa919b39fe7a3ec9751554,Cristina,Stone,1259 Shelby Blvd,Richardson, TX,75080.0,2020-02-02 08:27:21+00:00,2020-03-30 21:50:23,UNSURE
57452,62fa919b39fe7a3ec974e7a3,Terry,Harvey,5562 Glendale St,West Fargo, ND,58078.0,2019-11-01 06:52:03+00:00,2020-03-30 22:12:18,POSITIVE
80463,62fa919b39fe7a3ec9754186,Lois,Terry,2693 N 4th Rd,Rocky Mount, NC,27804.0,2019-11-20 01:56:35+00:00,2020-03-30 23:07:07,FOLLOWUP
73715,62fa919b39fe7a3ec975272a,Juana,Burke,2013 1st Ave,Ottawa, IL,61350.0,2019-08-27 09:04:43+00:00,2020-03-30 23:24:56,DONOTCONTACT
34475,62fa919b39fe7a3ec9748de2,Mayra,Benton,4328 E Elm Blvd,West Fargo, ND,58078.0,2020-01-26 20:19:25+00:00,2020-03-31 00:10:41,FOLLOWUP
88594,62fa919b39fe7a3ec9756149,Ernest,Bassett,9191 Faith St,West Palm Beach, FL,33404.0,2020-03-20 16:39:14+00:00,2020-03-31 00:59:54,DONOTCONTACT
61054,62fa919b39fe7a3ec974f5b5,Hope,Benton,7602 W Crystal St,Pearl, MS,39208.0,2019-10-11 18:20:51+00:00,2020-03-31 01:04:12,NEGATIVE
21817,62fa919b39fe7a3ec9745c70,Deborah,Morton,368 2nd Ave,Oshkosh, WI,54901.0,2019-11-16 08:59:54+00:00,2020-03-31 01:34:13,FOLLOWUP
5433,62fa919b39fe7a3ec9741c70,Terry,Stewart,8026 S 2nd Ln,Douglasville, GA,30134.0,2019-12-06 16:30:07+00:00,2020-03-31 03:57:38,NEGATIVE
82039,62fa919b39fe7a3ec97547ae,Juana,Andrade,6246 N Samuel Rd,Olive Branch, MS,38654.0,2019-10-14 07:28:35+00:00,2020-03-31 04:03:55,UNSURE
38524,62fa919b39fe7a3ec9749db3,,Compton,8515 S Samuel Blvd,Westport, CT,6880.0,2019-03-23 05:13:27+00:00,2020-03-31 05:20:53,FOLLOWUP
