,_id,FIRST,LAST,ADDRESS,CITY,STATE,ZIP,LASTSENDDATE,LASTREPLY,RESPONSECATEGORY
18340,62fa919b39fe7a3ec9744edb,,Kramer,692 8th St,Miami Gardens, FL,33056.0,2021-01-07 00:11:14+00:00,2021-12-22 00:58:57,UNSURE
93199,62fa919b39fe7a3ec9757346,,Kramer,9580 N Sunny Blvd,Olive Branch, MS,38654.0,2019-10-19 05:32:14+00:00,2021-09-09 14:32:16,POSITIVE
85114,62fa919b39fe7a3ec97553b1,,Kramer,5460 Glenn Ave,Camas, WA,98607.0,2019-06-26 01:30:21+00:00,2020-10-04 00:14:03,NEGATIVE
17047,62fa919b39fe7a3ec97449ce,,Kramer,2688 N Burbank Dr,Westmont, IL,60559.0,2021-05-03 07:38:13+00:00,2021-08-06 00:53:50,POSITIVE
86444,62fa919b39fe7a3ec97558e3,,Kramer,4738 Oak St,Olive Branch, MS,38654.0,2020-12-03 05:36:04+00:00,2020-12-25 00:06:13,
96220,62fa919b39fe7a3ec9757f13,,Kramer,5024 S Glen St,New Philadelphia, OH,44663.0,2020-10-27 03:18:09+00:00,2021-10-20 22:37:22,NEGATIVE
58924,62fa919b39fe7a3ec974ed63,,Kramer,3086 W 2nd Ln,New Philadelphia, OH,44663.0,2021-02-13 13:07:34+00:00,2021-08-23 01:40:45,
45676,62fa919b39fe7a3ec974b9a3,,Kramer,6074 12th Dr,Media, PA,19063.0,2021-10-26 11:07:34+00:00,2021-11-01 13:23:24,UNSURE
14829,62fa919b39fe7a3ec9744124,,Kramer,646 Ethel Rd,Enfield, CT,6082.0,2019-01-16 09:43:44+00:00,2021-09-03 19:08:49,NEGATIVE
87477,62fa919b39fe7a3ec9755cec,,Kramer,1648 Riverside Blvd,Quakertown, PA,18951.0,2019-07-07 06:12:36+00:00,2020-02-18 17:15:30,UNSURE
87517,62fa919b39fe7a3ec9755d14,,Kramer,3007 E Peter Ave,Seattle, WA,98144.0,2020-02-07 02:39:19+00:00,2021-09-25 14:22:44,UNSURE
12845,62fa919b39fe7a3ec9743964,,Kramer,2860 Armstrong Ave,Garfield, NJ,7026.0,2019-09-22 20:42:29+00:00,2019-11-19 13:00:21,POSITIVE
47946,62fa919b39fe7a3ec974c281,,Kramer,9698 E Mount Pleasant Blvd,Mchenry, IL,60050.0,2021-08-06 16:41:14+00:00,2021-09-09 17:52:08,FOLLOWUP
48974,62fa919b39fe7a3ec974c685,,Kramer,7920 Daniel Dr,Mahwah, NJ,7430.0,2019-06-11 02:07:57+00:00,2021-12-16 23:03:53,POSITIVE
41413,62fa919b39fe7a3ec974a8fc,,Kramer,8669 Faith Ln,Quakertown, PA,18951.0,2021-10-12 16:44:12+00:00,2021-12-30 01:32:18,DONOTCONTACT
38544,62fa919b39fe7a3ec9749dc7,,Kramer,1637 3rd Cv,West Palm Beach, FL,33404.0,2021-03-02 05:33:56+00:00,2021-09-15 08:36:11,
50612,62fa919b39fe7a3ec974cceb,,Kramer,520 S Glen Rd,Mchenry, IL,60050.0,2020-12-17 14:25:58+00:00,2021-11-07 21:26:48,NEGATIVE
89768,62fa919b39fe7a3ec97565df,,Kramer,8029 Olsonvill Dr,Marion, NC,28752.0,2019-05-05 04:08:16+00:00,2021-10-13 02:04:36,UNSURE
79944,62fa919b39fe7a3ec9753f7f,,Kramer,9410 Glen Dr,Miami Gardens, FL,33056.0,2020-07-28 08:17:35+00:00,2020-10-13 11:55:43,FOLLOWUP
6314,62fa919b39fe7a3ec9741fe1,,Kramer,2811 Lois Cv,Media, PA,19063.0,2020-09-22 05:37:08+00:00,2021-02-20 15:37:53,
81236,62fa919b39fe7a3ec975448b,,Kramer,1664 E Cedar Ave,Hixson, TN,37343.0,2019-05-18 03:50:17+00:00,2021-06-14 22:22:15,FOLLOWUP
25270,62fa919b39fe7a3ec97469ed,,Kramer,1428 E Pratt Dr,Seymour, IN,47274.0,2021-12-08 22:37:32+00:00,2021-12-14 06:01:27,POSITIVE
78953,62fa919b39fe7a3ec9753ba0,,Kramer,3147 S Purchase Ln,Arvada, CO,80003.0,2021-11-24 01:55:35+00:00,2021-12-16 07:49:53,POSITIVE
22248,62fa919b39fe7a3ec9745e1f,,Kramer,3882 E Burbank Rd,Westmont, IL,60559.0,2019-11-13 13:14:10+00:00,2021-07-29 23:40:31,FOLLOWUP
56971,62fa919b39fe7a3ec974e5c2,,Kramer,8398 Poplar Ln,Hartford, CT,6106.0,2019-06-07 03:08:13+00:00,2021-07-08 17:30:31,
68554,62fa919b39fe7a3ec9751301,,Kramer,4050 12th Ln,Ossining, NY,10562.0,2019-04-13 19:35:25+00:00,2020-05-01 06:42:51,POSITIVE
5778,62fa919b39fe7a3ec9741dc9,,Kramer,5449 E Purchase Ln,Westport, CT,6880.0,2020-12-24 03:24:51+00:00,2021-09-23 12:03:05,POSITIVE
51707,62fa919b39fe7a3ec974d132,,Kramer,1622 N Pine Ave,Conyers, GA,30012.0,2021-12-11 03:33:23+00:00,2022-01-01 04:02:48,UNSURE
39976,62fa919b39fe7a3ec974a35f,,Kramer,4889 3rd Rd,Jamaica, NY,11432.0,2021-07-27 18:10:59+00:00,2021-12-25 08:51:28,NEGATIVE
36853,62fa919b39fe7a3ec974972c,,Kramer,2668 S Third Cv,Conyers, GA,30012.0,2019-02-25 03:40:55+00:00,2021-11-13 13:02:35,POSITIVE
91105,62fa919b39fe7a3ec9756b18,,Lake,352 W Glenn Blvd,Lewis Center, OH,43035.0,2021-05-04 10:58:31+00:00,2021-10-04 17:47:33,DONOTCONTACT
91018,62fa919b39fe7a3ec9756ac1,,Lake,2884 S Mount Pleasant Ln,Olive Branch, MS,38654.0,2021-05-27 18:22:15+00:00,2021-11-25 23:06:45,POSITIVE
86771,62fa919b39fe7a3ec9755a2a,,Lake,4582 S Third Ln,Seymour, IN,47274.0,2020-09-18 04:10:17+00:00,2021-07-01 08:29:29,
65132,62fa919b39fe7a3ec97505a3,,Lake,2512 N Armstrong Rd,Richardson, TX,75080.0,2019-04-20 03:46:47+00:00,2020-05-14 00:49:44,
73843,62fa919b39fe7a3ec97527aa,,Lake,6728 S 2nd Cv,Westmont, IL,60559.0,2021-03-25 11:52:21+00:00,2021-08-03 02:03:42,
66194,62fa919b39fe7a3ec97509c9,,Lake,8042 Sunny Blvd,West Palm Beach, FL,33404.0,2019-02-10 07:11:49+00:00,2019-11-28 15:37:54,
92636,62fa919b39fe7a3ec9757113,,Lake,5943 W Riverside Ave,Garfield, NJ,7026.0,2020-02-14 10:02:57+00:00,2021-03-25 21:15:42,DONOTCONTACT
93218,62fa919b39fe7a3ec9757359,,Lake,1254 E Pine Ln,Richardson, TX,75080.0,2020-01-08 21:04:17+00:00,2020-07-08 16:06:17,FOLLOWUP
98082,62fa919b39fe7a3ec9758659,,Lake,1018 Cherry Ave,Anaheim, CA,92806.0,2020-12-11 13:21:01+00:00,2021-04-07 05:24:27,NEGATIVE
97519,62fa919b39fe7a3ec9758426,,Lake,7531  Blvd,New Philadelphia, OH,44663.0,2019-10-18 20:43:56+00:00,2020-06-05 14:53:40,UNSURE
64580,62fa919b39fe7a3ec975037b,,Lake,5152 Burbank St,Enfield, CT,6082.0,2020-01-12 01:37:57+00:00,2021-01-12 14:25:22,
75574,62fa919b39fe7a3ec9752e6d,,Lake,2873 Third Blvd,Paterson, NJ,7501.0,2021-08-12 11:46:26+00:00,2021-10-28 14:18:54,UNSURE
79292,62fa919b39fe7a3ec9753cf3,,Lake,7940 Sunny Blvd,Ottawa, IL,61350.0,2021-05-31 00:04:59+00:00,2021-06-20 08:01:49,POSITIVE
93624,62fa919b39fe7a3ec97574ef,,Lake,7786 W Cedar Ave,West Palm Beach, FL,33404.0,2020-12-16 19:49:58+00:00,2021-03-22 05:59:00,FOLLOWUP
100038,62fa91b139fe7a3ec9758dfe,,Lake,5711 Fourth Blvd,Camas, WA,98607.0,2019-07-03 17:12:05+00:00,2021-12-13 23:10:26,NEGATIVE
28888,62fa919b39fe7a3ec974780f,,Lake,8564 2nd Blvd,Westport, CT,6880.0,2021-02-14 04:54:19+00:00,2021-09-23 19:19:30,UNSURE
49819,62fa919b39fe7a3ec974c9d2,,Lake,1525 Seaside Ave,Millington, TN,38053.0,2021-10-31 02:35:32+00:00,2021-11-06 15:59:04,NEGATIVE
50397,62fa919b39fe7a3ec974cc14,,Lake,2332 W 5th Rd,Westport, CT,6880.0,2019-05-05 17:18:07+00:00,2021-01-27 09:56:14,NEGATIVE
40239,62fa919b39fe7a3ec974a466,,Lake,9448 S Seaside Blvd,Elizabeth City, NC,27909.0,2021-05-30 11:24:25+00:00,2021-11-13 08:13:26,FOLLOWUP
51134,62fa919b39fe7a3ec974cef5,,Lake,1423 Lois Ln,Patchogue, NY,11772.0,2021-04-10 13:56:43+00:00,2021-08-18 20:29:18,DONOTCONTACT
17966,62fa919b39fe7a3ec9744d65,,Lake,3739 Sunny Ave,Elizabeth City, NC,27909.0,2020-12-18 10:01:17+00:00,2021-02-22 10:54:59,
41255,62fa919b39fe7a3ec974a85e,,Lake,6616 Elm Dr,New Albany, IN,47150.0,2019-10-14 17:20:32+00:00,2021-04-23 10:57:23,POSITIVE
34193,62fa919b39fe7a3ec9748cc8,,Lake,4302 1st Ln,Enfield, CT,6082.0,2019-07-05 01:47:39+00:00,2021-02-03 14:22:38,DONOTCONTACT
23144,62fa919b39fe7a3ec974619f,,Lake,2045 Fourth Ln,Kalamazoo, MI,49009.0,2021-03-01 06:59:45+00:00,2021-10-29 11:00:13,DONOTCONTACT
41731,62fa919b39fe7a3ec974aa3a,,Lake,9093 1st Cv,Oshkosh, WI,54901.0,2020-11-22 23:14:58+00:00,2021-04-21 23:37:04,NEGATIVE
7148,62fa919b39fe7a3ec9742323,,Lake,6151 Riverside St,Hartford, CT,6106.0,2020-03-01 05:27:13+00:00,2020-07-10 05:09:45,FOLLOWUP
34704,62fa919b39fe7a3ec9748ec7,,Lake,4197 Shelby Ave,Ossining, NY,10562.0,2020-03-12 23:22:15+00:00,2021-07-16 10:18:30,DONOTCONTACT
6524,62fa919b39fe7a3ec97420b3,,Lake,6055 Lois Ave,Westport, CT,6880.0,2019-08-09 20:53:09+00:00,2020-01-09 19:03:53,NEGATIVE
37,62fa919b39fe7a3ec974075c,,Lake,5711 Fourth Blvd,Camas, WA,98607.0,2019-07-03 17:12:05+00:00,2021-12-13 23:10:26,NEGATIVE
13980,62fa919b39fe7a3ec9743dd3,,Lake,52 W Riverside Dr,Camp Hill, PA,17011.0,2021-01-22 16:07:10+00:00,2021-06-09 20:33:03,
45958,62fa919b39fe7a3ec974babd,,Lake,4293 2nd Ln,Seattle, WA,98144.0,2019-10-28 23:31:31+00:00,2020-11-27 18:25:21,
4056,62fa919b39fe7a3ec974170f,,Lake,3837 S 4th Blvd,Moorhead, MN,56560.0,2019-04-08 06:42:43+00:00,2021-03-23 03:35:52,POSITIVE
642,62fa919b39fe7a3ec97409b9,,Lake,2043 Cherry Cv,Madisonville, KY,42431.0,2021-12-25 06:01:52+00:00,2021-12-28 17:19:06,NEGATIVE
1032,62fa919b39fe7a3ec9740b3f,,Lake,201 Third Ave,Rocky Mount, NC,27804.0,2021-10-19 09:01:30+00:00,2021-12-17 09:24:29,UNSURE
22217,62fa919b39fe7a3ec9745e00,,Lake,2422 4th Blvd,Paterson, NJ,7501.0,2021-12-18 09:05:33+00:00,2021-12-20 09:50:02,UNSURE
25227,62fa919b39fe7a3ec97469c2,,Lake,586 W 12th St,Stillwater, MN,55082.0,2020-05-24 22:58:37+00:00,2021-06-23 03:42:54,NEGATIVE
32573,62fa919b39fe7a3ec9748674,,Moody,6613 S Samuel Dr,,,,2021-11-26 15:24:37+00:00,2021-11-27 23:10:23,UNSURE
68089,62fa919b39fe7a3ec9751130,,Moody,4524 Poplar Dr,Camp Hill, PA,17011.0,2021-07-06 01:17:11+00:00,2021-10-14 02:38:00,FOLLOWUP
90514,62fa919b39fe7a3ec97568c9,,Moody,2559 Maple Cv,Hartford, CT,6106.0,2021-07-08 13:29:26+00:00,2021-11-02 10:48:02,
10929,62fa919b39fe7a3ec97431e8,,Moody,9111 Sharp St,Kalamazoo, MI,49009.0,2020-06-12 06:22:09+00:00,2021-11-12 07:54:06,DONOTCONTACT
24808,62fa919b39fe7a3ec974681f,,Moody,8756 N Pine Dr,Elizabeth City, NC,27909.0,2019-08-24 07:24:47+00:00,2020-01-27 09:20:32,UNSURE
50940,62fa919b39fe7a3ec974ce33,,Moody,7709 Faith Dr,Camp Hill, PA,17011.0,2019-08-29 03:36:34+00:00,2021-07-24 14:10:50,NEGATIVE
31218,62fa919b39fe7a3ec9748129,,Moody,9620 Armstrong Rd,Melbourne, FL,32904.0,2021-12-11 13:41:43+00:00,2021-12-18 03:15:00,
25254,62fa919b39fe7a3ec97469dd,,Moody,4472 E Cherry Blvd,Richardson, TX,75080.0,2019-10-22 21:39:04+00:00,2020-10-10 08:21:30,
31670,62fa919b39fe7a3ec97482ed,,Moody,9997 Martin Luther King Ave,New Philadelphia, OH,44663.0,2020-11-14 14:27:23+00:00,2020-11-18 02:10:16,UNSURE
17002,62fa919b39fe7a3ec97449a1,,Moody,7197 Maple Blvd,Elizabeth City, NC,27909.0,2020-06-22 23:18:16+00:00,2021-07-29 01:08:24,POSITIVE
84853,62fa919b39fe7a3ec97552ac,,Moody,7349 S Maple St,Douglasville, GA,30134.0,2020-03-09 14:08:09+00:00,2020-05-22 04:34:15,UNSURE
9141,62fa919b39fe7a3ec9742aec,,Moody,4462 Riverside Ln,Westport, CT,6880.0,2019-04-19 05:46:00+00:00,2019-11-18 03:20:23,UNSURE
26880,62fa919b39fe7a3ec9747037,,Moody,602 Crystal St,Miami Gardens, FL,33056.0,2021-10-27 04:28:28+00:00,2021-11-24 08:15:27,DONOTCONTACT
47030,62fa919b39fe7a3ec974beed,,Moody,7371 Fourth St,Media, PA,19063.0,2020-08-22 01:02:04+00:00,2020-10-11 22:15:53,DONOTCONTACT
30396,62fa919b39fe7a3ec9747df3,,Moody,5320 N Mount Pleasant Blvd,Stillwater, MN,55082.0,2020-03-22 00:24:14+00:00,2021-05-21 06:05:29,UNSURE
46061,62fa919b39fe7a3ec974bb24,,Moody,8738 Ethel Ave,Ossining, NY,10562.0,2019-12-17 20:39:23+00:00,2021-06-30 00:36:12,
45754,62fa919b39fe7a3ec974b9f1,,Moody,7850 Mount Pleasant St,Douglasville, GA,30134.0,2019-04-15 09:32:17+00:00,2020-07-10 02:26:48,
28450,62fa919b39fe7a3ec9747659,,Moody,6538  St,,,,2019-11-22 14:24:26+00:00,2021-11-07 00:24:59,POSITIVE
19719,62fa919b39fe7a3ec974543e,,Moody,5733 5th Blvd,West Fargo, ND,58078.0,2021-04-01 13:12:56+00:00,2021-08-06 08:08:21,DONOTCONTACT
38758,62fa919b39fe7a3ec9749e9d,,Moody,358 Cedar Blvd,Ottawa, IL,61350.0,2019-09-15 17:04:29+00:00,2020-09-26 10:12:35,UNSURE
37349,62fa919b39fe7a3ec974991c,,Moody,3031 47th Blvd,Anaheim, CA,92806.0,2021-11-01 15:19:30+00:00,2021-12-10 18:21:03,
23475,62fa919b39fe7a3ec97462ea,,Moody,657 E Shelby St,Quakertown, PA,18951.0,2020-12-21 08:41:03+00:00,2021-06-14 22:28:27,NEGATIVE
90233,62fa919b39fe7a3ec97567b0,,Moody,9800 Poplar St,Westport, CT,6880.0,2020-10-01 16:14:03+00:00,2021-05-29 04:36:14,NEGATIVE
54185,62fa919b39fe7a3ec974dae0,,Moody,9941 E Burbank Dr,Pearl, MS,39208.0,2020-02-14 09:20:10+00:00,2021-10-18 15:34:57,UNSURE
23377,62fa919b39fe7a3ec9746288,,Moody,1646 Sharp Ln,Ossining, NY,10562.0,2019-03-28 09:11:47+00:00,2021-03-15 17:57:35,UNSURE
88155,62fa919b39fe7a3ec9755f92,,Moody,5753 1st Blvd,Hartford, CT,6106.0,2020-07-11 19:50:24+00:00,2021-06-18 00:06:23,FOLLOWUP
35687,62fa919b39fe7a3ec974929e,,Moody,4390 Glendale Cv,North Attleboro, MA,2760.0,2020-03-18 13:44:48+00:00,2020-07-16 19:21:29,POSITIVE
71451,62fa919b39fe7a3ec9751e52,,Moody,605 Martin Luther King St,Seattle, WA,98144.0,2020-08-02 21:28:11+00:00,2021-03-16 20:20:19,
71513,62fa919b39fe7a3ec9751e90,,Moody,491 W Pratt Rd,Mchenry, IL,60050.0,2019-05-13 16:07:05+00:00,2020-02-29 00:21:42,DONOTCONTACT
23807,62fa919b39fe7a3ec9746436,,Moody,8656 W Glenn Blvd,Millington, TN,38053.0,2021-08-10 22:41:24+00:00,2021-10-28 16:59:30,UNSURE
98655,62fa919b39fe7a3ec9758896,,Moody,5963 Martin Luther King Ave,Garfield, NJ,7026.0,2019-10-05 23:17:09+00:00,2020-08-15 02:51:48,
56174,62fa919b39fe7a3ec974e2a5,,Moody,6784 S Glenn Ave,Camas, WA,98607.0,2019-04-27 06:31:24+00:00,2021-07-12 00:42:26,POSITIVE
69467,62fa919b39fe7a3ec9751692,,Moody,8025 W 5th Cv,Garfield, NJ,7026.0,2020-05-11 10:04:26+00:00,2021-02-19 01:45:36,UNSURE
50156,62fa919b39fe7a3ec974cb23,,Moody,2101 3rd Ave,Melbourne, FL,32904.0,2020-08-03 09:58:35+00:00,2021-12-23 23:57:14,NEGATIVE
90759,62fa919b39fe7a3ec97569be,,Morton,5679 Ethel Rd,Rocky Mount, NC,27804.0,2021-08-20 05:29:22+00:00,2021-08-29 10:28:05,UNSURE
17569,62fa919b39fe7a3ec9744bd8,,Morton,903 Eighth St,Mchenry, IL,60050.0,2019-06-11 13:35:23+00:00,2020-02-25 19:27:26,DONOTCONTACT
92862,62fa919b39fe7a3ec97571f5,,Morton,4291 E Cherry Rd,Arvada, CO,80003.0,2021-11-05 05:08:56+00:00,2021-11-28 06:39:05,POSITIVE
89652,62fa919b39fe7a3ec975656b,,Morton,3048 3rd Ln,Garfield, NJ,7026.0,2021-10-16 15:04:05+00:00,2021-12-30 16:46:56,DONOTCONTACT
65232,62fa919b39fe7a3ec9750607,,Morton,795 N 1st Ave,Westport, CT,6880.0,2020-02-15 15:26:42+00:00,2021-12-21 02:03:31,DONOTCONTACT
26724,62fa919b39fe7a3ec9746f9b,,Morton,4964 E 12th Ln,Stillwater, MN,55082.0,2019-04-11 18:21:09+00:00,2020-12-11 04:52:54,
30609,62fa919b39fe7a3ec9747ec8,,Morton,9592 W 6th Ave,Clearwater, FL,33756.0,2020-07-25 21:49:58+00:00,2021-04-20 14:24:41,
70360,62fa919b39fe7a3ec9751a0f,,Morton,6826  Ln,Media, PA,19063.0,2020-10-07 09:48:53+00:00,2020-11-29 22:51:00,FOLLOWUP
7217,62fa919b39fe7a3ec9742368,,Morton,3708 N Glendale St,Millington, TN,38053.0,2020-07-02 19:01:05+00:00,2021-08-30 23:18:27,UNSURE
13225,62fa919b39fe7a3ec9743ae0,,Morton,1229 E Seaside Ave,Olive Branch, MS,38654.0,2020-07-20 09:15:55+00:00,2021-03-29 10:07:29,DONOTCONTACT
27075,62fa919b39fe7a3ec97470fa,,Morton,9182 Cherry Rd,Ottawa, IL,61350.0,2019-01-20 15:43:57+00:00,2021-04-17 01:09:40,DONOTCONTACT
72818,62fa919b39fe7a3ec97523a9,,Morton,4728 E 12th Rd,Delaware, OH,43015.0,2019-01-27 10:49:15+00:00,2020-11-30 20:36:01,DONOTCONTACT
41867,62fa919b39fe7a3ec974aac2,,Morton,6683 E Seaside Rd,Seattle, WA,98144.0,2019-11-25 01:35:42+00:00,2021-01-27 18:11:12,NEGATIVE
15230,62fa919b39fe7a3ec97442b5,,Morton,1382 E Martin Luther King Dr,Hartford, CT,6106.0,2020-03-14 18:21:48+00:00,2021-08-24 22:24:18,FOLLOWUP
99824,62fa919b39fe7a3ec9758d27,,Morton,7960 Cedar Blvd,Rocky Mount, NC,27804.0,2020-10-15 14:05:19+00:00,2020-10-16 11:21:28,UNSURE
87642,62fa919b39fe7a3ec9755d91,,Morton,2739 3rd Rd,Pearl, MS,39208.0,2020-08-02 10:49:04+00:00,2020-11-19 04:22:19,FOLLOWUP
76729,62fa919b39fe7a3ec97532f0,,Morton,1780 N Poplar Blvd,Miami Gardens, FL,33056.0,2021-10-21 18:37:12+00:00,2021-11-14 21:31:02,UNSURE
50724,62fa919b39fe7a3ec974cd5b,,Morton,3025 Glen Ave,Mahwah, NJ,7430.0,2021-08-25 03:47:28+00:00,2021-12-18 10:24:09,FOLLOWUP
20453,62fa919b39fe7a3ec974571c,,Morton,1687 Cedar Cv,Anaheim, CA,92806.0,2020-07-17 10:28:02+00:00,2021-04-08 22:34:41,UNSURE
95981,62fa919b39fe7a3ec9757e24,,Morton,1233 S Olsonvill Ln,Anaheim, CA,92806.0,2021-03-05 02:31:06+00:00,2021-06-10 21:24:42,FOLLOWUP
56874,62fa919b39fe7a3ec974e561,,Morton,1893 N Cedar Ln,Hixson, TN,37343.0,2019-10-28 06:31:23+00:00,2021-07-17 12:38:46,POSITIVE
34746,62fa919b39fe7a3ec9748ef1,,Morton,2549 Glen St,,,,2021-04-12 03:53:50+00:00,2021-06-03 03:11:26,FOLLOWUP
77635,62fa919b39fe7a3ec975367a,,Morton,2450 1st Ln,Hixson, TN,37343.0,2020-04-03 12:43:48+00:00,2020-09-18 19:07:39,
3534,62fa919b39fe7a3ec9741505,,Morton,2284 5th Ave,Conyers, GA,30012.0,2021-02-20 06:29:28+00:00,2021-03-14 05:18:34,FOLLOWUP
26165,62fa919b39fe7a3ec9746d6c,,Morton,472 Armstrong St,Quakertown, PA,18951.0,2021-09-30 23:26:38+00:00,2021-10-06 12:56:19,DONOTCONTACT
68682,62fa919b39fe7a3ec9751381,,Morton,5931 S Faith Ave,Mahwah, NJ,7430.0,2019-02-26 04:51:43+00:00,2020-12-03 12:52:29,POSITIVE
80164,62fa919b39fe7a3ec975405b,,Morton,9195 Maple Ln,Marion, NC,28752.0,2020-04-28 05:31:28+00:00,2021-08-03 23:42:16,POSITIVE
74448,62fa919b39fe7a3ec9752a07,,Morton,6204 E 5th Dr,Arvada, CO,80003.0,2020-05-21 20:14:16+00:00,2020-09-18 01:08:28,POSITIVE
79308,62fa919b39fe7a3ec9753d03,,Morton,6858 Elm Ln,Mahwah, NJ,7430.0,2021-01-31 19:29:03+00:00,2021-06-05 05:29:30,FOLLOWUP
92261,62fa919b39fe7a3ec9756f9c,,Morton,535 Pine Blvd,Ossining, NY,10562.0,2019-12-02 19:02:52+00:00,2020-02-10 17:08:39,FOLLOWUP
49123,62fa919b39fe7a3ec974c71a,,Morton,7455 W Martin Luther King St,Miami Gardens, FL,33056.0,2020-03-30 10:07:45+00:00,2021-12-04 19:33:51,FOLLOWUP
32173,62fa919b39fe7a3ec97484e4,,Morton,201 5th Blvd,Elizabeth City, NC,27909.0,2021-10-14 20:54:01+00:00,2021-11-29 07:10:15,NEGATIVE
97447,62fa919b39fe7a3ec97583de,,Morton,9170 W 6th Cv,Anaheim, CA,92806.0,2020-10-02 15:22:35+00:00,2021-02-04 02:52:02,POSITIVE
58604,62fa919b39fe7a3ec974ec23,,Morton,8515 Main Ave,Madisonville, KY,42431.0,2021-03-01 10:19:18+00:00,2021-09-12 13:55:11,
82936,62fa919b39fe7a3ec9754b2f,,Morton,2854 W Pine Dr,Westport, CT,6880.0,2021-12-18 03:19:32+00:00,2021-12-22 15:27:26,NEGATIVE
49076,62fa919b39fe7a3ec974c6eb,,Morton,3323 Armstrong Ave,Madisonville, KY,42431.0,2019-08-27 07:38:57+00:00,2021-04-16 15:09:59,NEGATIVE
630,62fa919b39fe7a3ec97409ad,,Morton,6426 Shelby Cv,Elizabeth City, NC,27909.0,2020-06-15 04:32:16+00:00,2021-11-17 15:31:34,
49016,62fa919b39fe7a3ec974c6af,,Morton,8247 W Elm Rd,Seymour, IN,47274.0,2019-12-08 17:24:20+00:00,2021-07-22 13:07:39,
16266,62fa919b39fe7a3ec97446c1,,Morton,3102 3rd Dr,Delaware, OH,43015.0,2020-01-22 08:16:48+00:00,2020-08-25 21:52:06,UNSURE
89485,62fa919b39fe7a3ec97564c4,,Morton,6444 Sharp Dr,Schenectady, NY,12302.0,2020-08-18 04:41:51+00:00,2021-01-13 19:24:44,POSITIVE
59157,62fa919b39fe7a3ec974ee4c,,Morton,5236 W Ethel Blvd,Patchogue, NY,11772.0,2021-04-14 09:34:50+00:00,2021-09-08 14:26:34,UNSURE
97415,62fa919b39fe7a3ec97583be,,Morton,6431 Elm St,Garfield, NJ,7026.0,2021-01-28 18:09:25+00:00,2021-12-14 04:05:12,POSITIVE
36504,62fa919b39fe7a3ec97495cf,,Phillips,9478 Cedar Blvd,Millington, TN,38053.0,2020-08-20 05:05:15+00:00,2021-10-30 01:04:20,NEGATIVE
92015,62fa919b39fe7a3ec9756ea6,,Phillips,9175 Lois St,Jamaica, NY,11432.0,2021-08-12 16:05:50+00:00,2021-12-26 23:46:45,DONOTCONTACT
65776,62fa919b39fe7a3ec9750827,,Phillips,8900 E Armstrong Dr,Delaware, OH,43015.0,2020-04-02 16:05:28+00:00,2021-12-24 02:44:30,POSITIVE
71292,62fa919b39fe7a3ec9751db3,,Phillips,1136 Olsonvill Dr,Schenectady, NY,12302.0,2020-01-12 13:32:00+00:00,2020-04-06 05:19:34,DONOTCONTACT
33648,62fa919b39fe7a3ec9748aa7,,Phillips,2286 Main St,Mechanicsville, VA,23111.0,2019-09-22 08:35:43+00:00,2021-09-12 18:39:47,DONOTCONTACT
29092,62fa919b39fe7a3ec97478db,,Phillips,9198 Olsonvill Ln,Enfield, CT,6082.0,2019-11-22 04:19:31+00:00,2020-08-12 22:13:26,NEGATIVE
29485,62fa919b39fe7a3ec9747a64,,Phillips,1649 W Sunny Ln,Seymour, IN,47274.0,2019-06-26 14:09:46+00:00,2021-07-22 14:55:26,NEGATIVE
69505,62fa919b39fe7a3ec97516b8,,Phillips,6856 Shelby Blvd,Camas, WA,98607.0,2021-02-18 01:10:14+00:00,2021-08-27 17:19:07,UNSURE
38824,62fa919b39fe7a3ec9749edf,,Phillips,5642 8th Cv,New Philadelphia, OH,44663.0,2021-11-14 10:01:54+00:00,2021-11-23 01:37:04,POSITIVE
18790,62fa919b39fe7a3ec974509d,,Phillips,9661 2nd Blvd,Anaheim, CA,92806.0,2019-03-09 22:35:01+00:00,2021-10-18 00:00:01,DONOTCONTACT
30117,62fa919b39fe7a3ec9747cdc,,Phillips,6505  Blvd,Camp Hill, PA,17011.0,2019-01-07 15:17:33+00:00,2019-02-03 11:38:01,NEGATIVE
89458,62fa919b39fe7a3ec97564a9,,Phillips,7875 E Shelby Ave,Camp Hill, PA,17011.0,2019-08-19 04:19:02+00:00,2021-10-22 03:50:28,DONOTCONTACT
11885,62fa919b39fe7a3ec97435a4,,Phillips,2032 5th Ave,Ottawa, IL,61350.0,2021-04-14 01:18:22+00:00,2021-11-07 23:14:33,NEGATIVE
16852,62fa919b39fe7a3ec974490b,,Phillips,6752 Riverside Rd,Camp Hill, PA,17011.0,2021-01-18 18:47:16+00:00,2021-10-30 09:13:17,NEGATIVE
86595,62fa919b39fe7a3ec975597a,,Phillips,8879 Burbank Rd,Elizabeth City, NC,27909.0,2019-01-08 01:43:08+00:00,2020-11-12 19:22:10,FOLLOWUP
69510,62fa919b39fe7a3ec97516bd,,Phillips,3211 Elm St,Olive Branch, MS,38654.0,2020-01-10 14:52:05+00:00,2020-12-19 18:07:08,FOLLOWUP
34124,62fa919b39fe7a3ec9748c83,,Phillips,5557 E 4th Dr,Seymour, IN,47274.0,2021-11-18 17:08:54+00:00,2021-12-05 16:53:47,DONOTCONTACT
